Image;Height;Width;Length;Label
data/0/220_0_183.jpg;64;57;3;183
data/0/430_9_LUẬN.jpg;64;70;4;LUẬN
data/1/1147_0_BAN.jpg;64;57;3;BAN
data/1/1112_3_QUỐC.jpg;64;111;4;QUỐC
data/0/880_9_SỰ.jpg;64;70;2;SỰ
data/1/1295_21_NĂM.jpg;64;105;3;NĂM
data/0/230_3_NHÌN.jpg;64;106;4;NHÌN
data/1/1210_2_ÔNG.jpg;64;68;3;ÔNG
data/1/1875_29_RA.jpg;64;27;2;RA
data/0/293_6_CÓ.jpg;64;23;2;CÓ
data/0/261_0_BIỆT.jpg;64;81;4;BIỆT
data/0/473_23_VÀ.jpg;64;34;2;VÀ
data/0/319_3_PHỐ.jpg;64;63;3;PHỐ
data/1/1401_24_NHÀ.jpg;64;45;3;NHÀ
data/0/905_1_LÀ.jpg;64;23;2;LÀ
data/0/403_3_ĐẾN.jpg;64;79;3;ĐẾN
data/0/514_4_HỒ.jpg;64;52;2;HỒ
data/0/655_9_Ở.jpg;64;25;1;Ở
data/0/985_3_6.jpg;64;36;1;6
data/1/1968_1_TRUNG.jpg;64;100;5;TRUNG
data/1/1262_29_MÌNH.jpg;64;54;4;MÌNH
data/1/1189_9_NHÀ.jpg;64;59;3;NHÀ
data/1/1628_0_BỞI.jpg;64;51;3;BỞI
data/0/957_2_CHUNG.jpg;64;82;5;CHUNG
data/1/1925_8_TRÊN.jpg;64;97;4;TRÊN
data/1/1735_1_KHÍ.jpg;64;44;3;KHÍ
data/0/924_7_THÍCH.jpg;64;71;5;THÍCH
data/1/1094_29_ĐƯỢC.jpg;64;65;4;ĐƯỢC
data/1/1764_5_690.252.jpg;64;159;7;690.252
data/1/1984_2_KHIẾT.jpg;64;85;5;KHIẾT
data/0/631_16_LÝ.jpg;64;37;2;LÝ
data/0/699_15_YÊN.jpg;64;60;3;YÊN
data/0/67_1_LÀ.jpg;64;27;2;LÀ
data/0/149_7_HOẠT.jpg;64;100;4;HOẠT
data/1/1883_4_LAN.jpg;64;60;3;LAN
data/0/100_5_RA.jpg;64;40;2;RA
data/0/306_12_QUAN.jpg;64;63;4;QUAN
data/0/741_2_CẢ.jpg;64;59;2;CẢ
data/0/775_5_MIỄN.jpg;64;79;4;MIỄN
data/1/1925_3_CỦA.jpg;64;77;3;CỦA
data/0/824_9_PHƯƠNG.jpg;64;140;6;PHƯƠNG
data/1/1253_8_TRÊN.jpg;64;64;4;TRÊN
data/1/1058_16_LA.jpg;64;37;2;LA
data/1/1350_12_TỘC.jpg;64;43;3;TỘC
data/0/44_8_LUTHER.jpg;64;68;6;LUTHER
data/1/1317_6_TẠM.jpg;64;76;3;TẠM
data/0/636_5_GIAN.jpg;64;106;4;GIAN
data/1/1092_0_BA.jpg;64;40;2;BA
data/1/1474_4_EM.jpg;64;66;2;EM
data/0/856_1_INBEV.jpg;64;91;5;INBEV
"data/1/1252_9_TỘC"""""".jpg";64;80;6;"TỘC"""""""
data/1/1632_8_KIỂM.jpg;64;90;4;KIỂM
data/1/1851_2_ĐÃ.jpg;64;38;2;ĐÃ
data/0/530_5_T.jpg;64;29;1;T
data/0/45_0_BỊ.jpg;64;46;2;BỊ
data/1/1571_4_GỐC.jpg;64;94;3;GỐC
data/1/1597_6_A6M.jpg;64;87;3;A6M
data/1/1192_15_MÃNH.jpg;64;102;4;MÃNH
data/0/798_4_CHIÊM.jpg;64;75;5;CHIÊM
data/1/1644_6_MP3.jpg;64;54;3;MP3
data/1/1580_5_GIỜ.jpg;64;45;3;GIỜ
data/1/1601_6_VÀO.jpg;64;74;3;VÀO
data/1/1071_26_CON.jpg;64;43;3;CON
data/0/302_2_NHIỀU.jpg;64;118;5;NHIỀU
data/1/1475_16_VỊ.jpg;64;25;2;VỊ
data/0/900_3_LỆNH.jpg;64;58;4;LỆNH
data/0/184_2_TỪ.jpg;64;65;2;TỪ
data/1/1064_2_SƠN.jpg;64;80;3;SƠN
data/1/1828_1_CÓ.jpg;64;29;2;CÓ
data/0/947_15_THIẾT.jpg;64;80;5;THIẾT
data/1/1105_16_TẠI.jpg;64;31;3;TẠI
data/0/354_9_ĐẦU.jpg;64;60;3;ĐẦU
data/0/17_1_SAI.jpg;64;78;3;SAI
data/1/1767_2_ĐẾN.jpg;64;90;3;ĐẾN
data/1/1158_5_VỰC.jpg;64;47;3;VỰC
data/0/142_14_CỰU.jpg;64;70;3;CỰU
data/0/748_3_QUÂN.jpg;64;102;4;QUÂN
data/1/1219_8_HIẾM.jpg;64;82;4;HIẾM
data/0/516_2_ĐƯỢC.jpg;64;74;4;ĐƯỢC
data/1/1606_1_HUYỆN.jpg;64;57;5;HUYỆN
data/1/1792_10_NGÀY.jpg;64;79;4;NGÀY
data/0/861_2_GIA.jpg;64;61;3;GIA
data/0/628_16_MÙA.jpg;64;88;3;MÙA
data/0/385_15_ĐẦY.jpg;64;52;3;ĐẦY
data/1/1905_4_VỊ.jpg;64;27;2;VỊ
data/0/897_1_PHẬN.jpg;64;102;4;PHẬN
data/1/1873_17_NHÔM.jpg;64;129;4;NHÔM
"data/1/1316_13_""""VẬT.jpg";64;73;5;"""""VẬT"
data/0/936_9_TRIỀU.jpg;64;77;5;TRIỀU
data/1/1763_3_KHÍCH.jpg;64;113;5;KHÍCH
data/0/873_5_DO.jpg;64;64;2;DO
data/1/1583_1_QUÂN.jpg;64;133;4;QUÂN
data/0/492_18_NGƯỜI.jpg;64;67;5;NGƯỜI
data/1/1144_8_PHONG.jpg;64;53;5;PHONG
data/1/1277_10_BÓ.jpg;64;35;2;BÓ
data/0/627_25_CAO.jpg;64;80;3;CAO
data/0/338_16_KHI.jpg;64;76;3;KHI
data/1/1539_7_TRỌNG.jpg;64;68;5;TRỌNG
data/1/1806_0_BỊ.jpg;64;48;2;BỊ
data/0/521_20_CAMPUCHIA.jpg;64;130;9;CAMPUCHIA
data/1/1623_5_DÂNG.jpg;64;75;4;DÂNG
data/1/1547_2_1860.jpg;64;123;4;1860
data/1/1441_5_TỈNH.jpg;64;102;4;TỈNH
data/1/1339_11_ĐẦU.jpg;64;61;3;ĐẦU
data/1/1524_5_NGƯỜI.jpg;64;106;5;NGƯỜI
data/0/692_0_BÀI.jpg;64;47;3;BÀI
data/1/1528_11_NHẸ.jpg;64;87;3;NHẸ
data/1/1409_16_SANG.jpg;64;75;4;SANG
data/1/1767_6_THỦY.jpg;64;124;4;THỦY
data/0/496_13_TRÒ.jpg;64;57;3;TRÒ
data/0/968_12_KHÁCH.jpg;64;79;5;KHÁCH
data/0/217_3_NHIỀU.jpg;64;84;5;NHIỀU
data/0/890_6_MỘT.jpg;64;60;3;MỘT
data/0/950_0_BÀ.jpg;64;59;2;BÀ
data/0/992_4_CẦN.jpg;64;58;3;CẦN
data/1/1811_9_BANG.jpg;64;147;4;BANG
data/0/944_8_THÀNH.jpg;64;79;5;THÀNH
"data/0/414_34_MÌNH"".jpg";64;56;5;"MÌNH"""
data/0/364_7_TRUYỀN.jpg;64;130;6;TRUYỀN
data/1/1018_3_ROGER.jpg;64;78;5;ROGER
data/1/1898_1_ĐÃ.jpg;64;60;2;ĐÃ
data/0/501_25_KHẢI.jpg;64;89;4;KHẢI
data/1/1414_2_CÓ.jpg;64;39;2;CÓ
data/1/1763_7_ĐOẠT.jpg;64;98;4;ĐOẠT
data/0/463_2_VÀ.jpg;64;55;2;VÀ
data/0/703_13_NỀN.jpg;64;51;3;NỀN
data/0/368_12_NEW.jpg;64;49;3;NEW
data/1/1656_22_SẼ.jpg;64;31;2;SẼ
data/1/1931_20_8,8.jpg;64;42;3;8,8
data/0/754_5_SOMERSET.jpg;64;213;8;SOMERSET
data/1/1696_1_ALEXANDRA.jpg;64;263;9;ALEXANDRA
data/1/1328_17_2003.jpg;64;51;4;2003
data/1/1872_1_ĐƯỢC.jpg;64;137;4;ĐƯỢC
data/0/759_3_YẾU.jpg;64;57;3;YẾU
data/0/173_25_CHẤT.jpg;64;46;4;CHẤT
data/0/396_1_VÀ.jpg;64;65;2;VÀ
data/1/1279_5_CÁC.jpg;64;81;3;CÁC
data/0/526_14_LÀ.jpg;64;48;2;LÀ
data/0/627_15_BƯỚC.jpg;64;106;4;BƯỚC
data/0/737_4_BA.jpg;64;73;2;BA
data/0/761_2_LÀ.jpg;64;65;2;LÀ
data/1/1684_17_CỦA.jpg;64;81;3;CỦA
data/0/862_25_GRAM.jpg;64;104;4;GRAM
data/1/1333_15_ÉP.jpg;64;52;2;ÉP
data/1/1141_10_THƯ.jpg;64;88;3;THƯ
data/1/1819_6_NGƯỜI.jpg;64;100;5;NGƯỜI
data/0/454_8_PHÓ.jpg;64;49;3;PHÓ
data/0/896_10_LÀ.jpg;64;34;2;LÀ
data/0/718_5_27.jpg;64;40;2;27
data/1/1466_5_RA.jpg;64;42;2;RA
data/0/239_0_6.jpg;64;31;1;6
data/1/1153_16_TRUI.jpg;64;42;4;TRUI
data/1/1805_3_NƯỚC.jpg;64;112;4;NƯỚC
data/1/1759_8_MÓN.jpg;64;82;3;MÓN
data/1/1589_12_VẠN.jpg;64;61;3;VẠN
data/1/1108_1_NẮM.jpg;64;72;3;NẮM
data/0/852_16_CÁC.jpg;64;75;3;CÁC
data/1/1811_3_NHẤT.jpg;64;145;4;NHẤT
data/1/1475_1_GỒM.jpg;64;49;3;GỒM
data/0/440_2_MỘT.jpg;64;53;3;MỘT
data/1/1793_8_NHÌ.jpg;64;75;3;NHÌ
data/0/567_3_THÉT.jpg;64;107;4;THÉT
data/1/1958_29_VÀ.jpg;64;27;2;VÀ
data/0/252_6_HOÀNG.jpg;64;93;5;HOÀNG
data/0/627_17_KHÁC.jpg;64;99;4;KHÁC
data/1/1333_16_BUỘC.jpg;64;74;4;BUỘC
data/0/677_3_HÌNH.jpg;64;75;4;HÌNH
data/0/609_36_BA.jpg;64;54;2;BA
data/1/1371_4_CHO.jpg;64;62;3;CHO
data/0/454_9_Ở.jpg;64;29;1;Ở
data/0/112_2_CÁC.jpg;64;60;3;CÁC
data/0/116_6_ĐƯỢC.jpg;64;98;4;ĐƯỢC
data/1/1267_6_NHẤT.jpg;64;73;4;NHẤT
data/0/302_8_NHỮNG.jpg;64;128;5;NHỮNG
"data/0/330_0_""37,8.jpg";64;93;5;"""37,8"
data/1/1179_2_DỤC.jpg;64;67;3;DỤC
data/1/1876_7_SẼ.jpg;64;39;2;SẼ
data/1/1247_1_TIN.jpg;64;51;3;TIN
data/1/1687_2_ĐƯỢC.jpg;64;74;4;ĐƯỢC
data/1/1223_4_ĐẾN.jpg;64;56;3;ĐẾN
data/1/1771_1_TÁI.jpg;64;42;3;TÁI
data/0/693_19_NHẤT.jpg;64;49;4;NHẤT
data/0/177_1_XE.jpg;64;57;2;XE
data/1/1558_9_LÀM.jpg;64;88;3;LÀM
data/1/1444_6_NHỮNG.jpg;64;93;5;NHỮNG
data/1/1878_9_TẠI.jpg;64;53;3;TẠI
data/0/368_23_NHÀ.jpg;64;42;3;NHÀ
data/0/76_1_KERBER.jpg;64;142;6;KERBER
data/1/1905_18_PHÁT.jpg;64;65;4;PHÁT
data/1/1808_27_ĐỊNH.jpg;64;58;4;ĐỊNH
data/0/435_1_ĐÃ.jpg;64;30;2;ĐÃ
data/0/277_10_TỘC.jpg;64;40;3;TỘC
data/0/658_3_TÀI.jpg;64;47;3;TÀI
data/0/557_1_SẼ.jpg;64;54;2;SẼ
data/1/1197_1_PHIM.jpg;64;61;4;PHIM
data/1/1401_4_THI.jpg;64;34;3;THI
data/0/558_10_NĂM.jpg;64;76;3;NĂM
data/1/1966_12_GIỜ.jpg;64;48;3;GIỜ
data/1/1464_8_HƠN.jpg;64;69;3;HƠN
data/1/1494_0_BIỆT.jpg;64;87;4;BIỆT
data/1/1824_2_VÀ.jpg;64;52;2;VÀ
data/0/282_5_TIẾN.jpg;64;70;4;TIẾN
data/0/901_0_A.jpg;64;34;1;A
data/1/1354_20_TẢI.jpg;64;34;3;TẢI
data/1/1801_9_MỐI.jpg;64;63;3;MỐI
data/1/1601_14_MỸ.jpg;64;57;2;MỸ
data/1/1852_4_CỦA.jpg;64;89;3;CỦA
data/1/1046_4_VÀ.jpg;64;78;2;VÀ
data/1/1457_5_VÀ.jpg;64;33;2;VÀ
data/1/1845_2_KHÁC.jpg;64;108;4;KHÁC
data/1/1524_7_BỊ.jpg;64;47;2;BỊ
data/0/428_2_1.jpg;64;44;1;1
data/0/708_8_QUYẾT.jpg;64;75;5;QUYẾT
data/0/639_8_ĐỊA.jpg;64;36;3;ĐỊA
data/1/1060_4_THƯỢNG.jpg;64;86;6;THƯỢNG
data/1/1784_9_ĐỢT.jpg;64;81;3;ĐỢT
data/1/1543_4_TRỒNG.jpg;64;77;5;TRỒNG
data/0/149_6_NGỪNG.jpg;64;135;5;NGỪNG
data/0/95_8_CUỘC.jpg;64;83;4;CUỘC
data/1/1253_15_ĐẦU.jpg;64;57;3;ĐẦU
data/0/469_12_NĂM.jpg;64;70;3;NĂM
data/0/848_1_KHU.jpg;64;91;3;KHU
data/1/1552_12_RẤT.jpg;64;38;3;RẤT
data/1/1225_1_IRELAND.jpg;64;172;7;IRELAND
data/1/1947_7_ĐẦU.jpg;64;61;3;ĐẦU
data/0/13_13_WORLD.jpg;64;79;5;WORLD
data/1/1960_2_KIẾN.jpg;64;99;4;KIẾN
data/0/790_2_THƯ.jpg;64;110;3;THƯ
data/0/579_0_BẢO.jpg;64;71;3;BẢO
data/0/817_21_HƠI.jpg;64;76;3;HƠI
data/1/1632_25_THỰC.jpg;64;97;4;THỰC
data/1/1198_0_BẢN.jpg;64;63;3;BẢN
data/0/189_22_NHƯNG.jpg;64;70;5;NHƯNG
data/1/1727_12_CHỦ.jpg;64;45;3;CHỦ
data/1/1437_4_THUẬT.jpg;64;62;5;THUẬT
data/1/1442_11_BỆNH.jpg;64;41;4;BỆNH
data/1/1844_16_VÀ.jpg;64;67;2;VÀ
"data/1/1675_7_""""JUSTIFY.jpg";64;139;9;"""""JUSTIFY"
data/0/510_4_TỤC.jpg;64;62;3;TỤC
data/1/1598_2_LÀM.jpg;64;36;3;LÀM
data/0/728_0_BỞI.jpg;64;89;3;BỞI
data/0/693_12_1850.jpg;64;57;4;1850
data/1/1898_21_ƯỚC.jpg;64;78;3;ƯỚC
data/0/437_33_10.jpg;64;56;2;10
"data/1/1164_0_""ÂM.jpg";64;77;3;"""ÂM"
data/0/126_1_CẠNH.jpg;64;95;4;CẠNH
data/1/1795_5_12.jpg;64;43;2;12
data/0/311_7_TRẬN.jpg;64;83;4;TRẬN
data/1/1690_4_TÍCH.jpg;64;45;4;TÍCH
data/1/1002_9_HTML.jpg;64;146;4;HTML
data/1/1428_3_GIỮA.jpg;64;126;4;GIỮA
data/0/149_12_1990.jpg;64;107;4;1990
data/0/366_8_BẢN.jpg;64;55;3;BẢN
data/0/237_0_BÊN.jpg;64;56;3;BÊN
data/1/1234_3_VÀ.jpg;64;51;2;VÀ
data/0/173_30_TIẾP.jpg;64;37;4;TIẾP
data/1/1012_1_770.jpg;64;136;3;770
data/1/1316_8_CHIỀU.jpg;64;72;5;CHIỀU
data/1/1544_0_BÊN.jpg;64;87;3;BÊN
data/1/1437_11_LUYỆN.jpg;64;65;5;LUYỆN
data/1/1187_13_QUÂN.jpg;64;62;4;QUÂN
data/1/1067_7_THEO.jpg;64;68;4;THEO
data/0/441_17_ĐƯỢC.jpg;64;59;4;ĐƯỢC
data/1/1271_2_NHỮNG.jpg;64;147;5;NHỮNG
data/1/1201_2_TRƯỚC.jpg;64;162;5;TRƯỚC
data/0/620_3_CỦA.jpg;64;51;3;CỦA
data/1/1990_0_ẢNH.jpg;64;71;3;ẢNH
data/0/212_1_HÀNH.jpg;64;85;4;HÀNH
data/0/277_12_PHÓNG.jpg;64;72;5;PHÓNG
data/1/1858_6_SỐNG.jpg;64;81;4;SỐNG
data/1/1354_21_ĐƯỢC.jpg;64;43;4;ĐƯỢC
data/1/1059_0_BẢNG.jpg;64;77;4;BẢNG
data/0/950_9_NỔI.jpg;64;64;3;NỔI
data/1/1062_3_THẠCH.jpg;64;119;5;THẠCH
data/1/1921_5_CỦA.jpg;64;65;3;CỦA
data/1/1615_0_BAN.jpg;64;64;3;BAN
data/0/306_9_MỘT.jpg;64;51;3;MỘT
data/1/1002_17_TRONG.jpg;64;127;5;TRONG
data/1/1979_0_BIỂN.jpg;64;68;4;BIỂN
data/1/1385_2_ĐƯỢC.jpg;64;82;4;ĐƯỢC
data/1/1960_0_2.jpg;64;32;1;2
data/0/801_11_VÀ.jpg;64;56;2;VÀ
data/0/727_4_CÁC.jpg;64;43;3;CÁC
data/1/1104_6_TUYỂN.jpg;64;56;5;TUYỂN
data/1/1493_4_PHÒNG.jpg;64;109;5;PHÒNG
data/0/862_19_ĐƯỢC.jpg;64;95;4;ĐƯỢC
data/0/72_5_Y.jpg;64;16;1;Y
"data/1/1136_0_""ABRAHAM.jpg";64;224;8;"""ABRAHAM"
data/0/847_7_DẦN.jpg;64;39;3;DẦN
data/1/1650_1_CỤC.jpg;64;66;3;CỤC
data/0/700_10_SẢN.jpg;64;39;3;SẢN
data/0/544_7_NHẬN.jpg;64;111;4;NHẬN
data/1/1344_20_KHOA.jpg;64;59;4;KHOA
data/0/273_6_TRONG.jpg;64;79;5;TRONG
data/1/1871_14_PHÒNG.jpg;64;70;5;PHÒNG
data/1/1366_11_ẢNH.jpg;64;82;3;ẢNH
data/1/1597_5_CHIẾC.jpg;64;149;5;CHIẾC
data/1/1401_14_TÔI.jpg;64;31;3;TÔI
data/0/148_3_LOẠI.jpg;64;62;4;LOẠI
data/0/839_0_BÁN.jpg;64;86;3;BÁN
data/0/256_2_CÁC.jpg;64;91;3;CÁC
data/1/1082_8_TIÊU.jpg;64;108;4;TIÊU
data/1/1971_9_CHO.jpg;64;58;3;CHO
data/1/1537_14_LẬP.jpg;64;50;3;LẬP
data/1/1102_3_NƯỚC.jpg;64;91;4;NƯỚC
data/1/1669_2_BẠI.jpg;64;46;3;BẠI
data/0/385_16_NƯỚC.jpg;64;67;4;NƯỚC
data/0/91_0_BÌNH.jpg;64;62;4;BÌNH
data/1/1492_1_GIÀNH.jpg;64;106;5;GIÀNH
data/1/1408_0_ĂN.jpg;64;63;2;ĂN
data/1/1327_1_ĐĂNG.jpg;64;61;4;ĐĂNG
data/0/559_11_LÀM.jpg;64;36;3;LÀM
data/0/131_7_CHÍNH.jpg;64;71;5;CHÍNH
data/1/1831_0_BỜ.jpg;64;73;2;BỜ
data/0/987_11_7.jpg;64;29;1;7
data/0/91_3_TRIỆU.jpg;64;73;5;TRIỆU
data/0/12_19_TRÌNH.jpg;64;88;5;TRÌNH
data/1/1474_0_BÀ.jpg;64;56;2;BÀ
data/0/782_5_BÁO.jpg;64;60;3;BÁO
data/0/251_14_2001.jpg;64;113;4;2001
data/1/1352_3_NỖ.jpg;64;39;2;NỖ
data/0/541_1_LÀ.jpg;64;31;2;LÀ
data/0/326_2_LINH.jpg;64;105;4;LINH
data/0/794_1_CÙNG.jpg;64;96;4;CÙNG
data/1/1808_6_CÓ.jpg;64;37;2;CÓ
data/1/1042_4_QUỐC.jpg;64;122;4;QUỐC
data/0/869_3_DÂN.jpg;64;81;3;DÂN
data/0/464_8_GIẢI.jpg;64;65;4;GIẢI
data/0/160_10_CHẾ.jpg;64;61;3;CHẾ
data/0/787_0_BỘ.jpg;64;36;2;BỘ
data/0/480_1_HÙNG.jpg;64;102;4;HÙNG
data/1/1604_16_TRONG.jpg;64;114;5;TRONG
data/1/1327_0_BÀI.jpg;64;44;3;BÀI
data/0/244_8_TỰ.jpg;64;48;2;TỰ
data/0/368_10_LIÊN.jpg;64;38;4;LIÊN
data/1/1987_10_HATE.jpg;64;67;4;HATE
data/1/1423_31_TRONG.jpg;64;55;5;TRONG
data/0/270_4_SỰ.jpg;64;32;2;SỰ
data/1/1904_0_BẰNG.jpg;64;95;4;BẰNG
data/0/706_0_BỞI.jpg;64;89;3;BỞI
data/1/1116_6_TÂM.jpg;64;63;3;TÂM
data/0/162_6_NỐI.jpg;64;85;3;NỐI
data/1/1963_11_PHỦ.jpg;64;57;3;PHỦ
data/0/30_16_VÀ.jpg;64;33;2;VÀ
data/0/363_1_PHIM.jpg;64;55;4;PHIM
data/0/90_3_LƯỢNG.jpg;64;100;5;LƯỢNG
data/0/569_12_CÁC.jpg;64;48;3;CÁC
data/0/539_11_BƯU.jpg;64;56;3;BƯU
data/1/1858_8_VUA.jpg;64;67;3;VUA
data/0/789_4_ĐÁNH.jpg;64;80;4;ĐÁNH
data/0/855_7_TĂNG.jpg;64;82;4;TĂNG
data/1/1414_14_SANG.jpg;64;68;4;SANG
data/1/1919_28_NGƯỜI.jpg;64;60;5;NGƯỜI
data/0/445_30_TUYỂN.jpg;64;123;5;TUYỂN
data/1/1235_7_XUẤT.jpg;64;71;4;XUẤT
data/0/666_1_NUCLEIC.jpg;64;145;7;NUCLEIC
data/1/1747_1_ĐẦU.jpg;64;60;3;ĐẦU
data/0/852_12_VIÊN.jpg;64;91;4;VIÊN
data/0/455_7_MẬU.jpg;64;82;3;MẬU
data/1/1274_5_BẦU.jpg;64;83;3;BẦU
data/0/85_2_CÓ.jpg;64;59;2;CÓ
data/0/189_7_TRỊ.jpg;64;38;3;TRỊ
data/0/59_16_BỘ.jpg;64;39;2;BỘ
data/1/1294_4_CÁC.jpg;64;54;3;CÁC
data/0/492_10_SẼ.jpg;64;31;2;SẼ
data/0/558_0_BỘ.jpg;64;46;2;BỘ
data/0/905_11_CÔNG.jpg;64;54;4;CÔNG
data/0/650_13_HÀNH.jpg;64;48;4;HÀNH
data/0/717_11_TÀI.jpg;64;61;3;TÀI
data/1/1104_4_CHO.jpg;64;41;3;CHO
data/0/820_1_LẺ.jpg;64;46;2;LẺ
data/0/932_11_CHIẾU.jpg;64;117;5;CHIẾU
data/0/982_14_HỌC.jpg;64;42;3;HỌC
data/0/602_9_CANADA.jpg;64;92;6;CANADA
data/1/1722_0_500.jpg;64;64;3;500
data/0/306_21_CHO.jpg;64;43;3;CHO
data/0/562_3_PHƯƠNG.jpg;64;110;6;PHƯƠNG
data/0/492_4_QUẦN.jpg;64;60;4;QUẦN
data/0/359_5_TÁC.jpg;64;36;3;TÁC
data/1/1153_27_SỬ.jpg;64;28;2;SỬ
data/1/1844_1_VÌ.jpg;64;52;2;VÌ
data/1/1527_15_KIỂU.jpg;64;51;4;KIỂU
data/0/611_9_TÍN.jpg;64;49;3;TÍN
data/0/880_22_ARGENTINA.jpg;64;230;9;ARGENTINA
data/0/301_3_VÀI.jpg;64;51;3;VÀI
data/0/440_5_CỦA.jpg;64;52;3;CỦA
data/1/1767_7_SINH.jpg;64;101;4;SINH
data/0/197_20_VÔ.jpg;64;27;2;VÔ
data/0/22_3_MÀ.jpg;64;63;2;MÀ
data/0/704_8_CỔ.jpg;64;34;2;CỔ
data/0/29_3_NHÀ.jpg;64;68;3;NHÀ
data/1/1813_1_ĐẾN.jpg;64;91;3;ĐẾN
data/0/559_1_ĐẦU.jpg;64;33;3;ĐẦU
data/0/729_16_KINH.jpg;64;60;4;KINH
data/0/101_13_II.jpg;64;21;2;II
data/1/1005_2_NÓ.jpg;64;46;2;NÓ
data/0/272_1_VÀ.jpg;64;40;2;VÀ
data/0/975_17_Ở.jpg;64;34;1;Ở
data/1/1434_0_BÁN.jpg;64;54;3;BÁN
data/0/238_2_MỨC.jpg;64;71;3;MỨC
data/0/986_5_KIM.jpg;64;54;3;KIM
data/0/660_6_RỒI.jpg;64;71;3;RỒI
data/1/1279_12_MINH.jpg;64;114;4;MINH
data/0/889_9_PHÍA.jpg;64;96;4;PHÍA
data/0/503_1_VAI.jpg;64;48;3;VAI
data/1/1558_1_ĐÃ.jpg;64;58;2;ĐÃ
data/1/1826_3_THẦN.jpg;64;88;4;THẦN
data/0/788_2_KẾT.jpg;64;47;3;KẾT
data/1/1469_1_LÀ.jpg;64;38;2;LÀ
data/1/1089_1_MỘT.jpg;64;73;3;MỘT
data/1/1977_33_VÀ.jpg;64;25;2;VÀ
data/1/1350_7_TRỊ.jpg;64;35;3;TRỊ
data/1/1664_2_CHẶT.jpg;64;85;4;CHẶT
data/1/1593_12_VÀ.jpg;64;60;2;VÀ
data/0/541_5_LOẠT.jpg;64;55;4;LOẠT
data/1/1811_14_NAM.jpg;64;123;3;NAM
data/1/1732_6_ĐẠI.jpg;64;60;3;ĐẠI
data/0/873_7_KHOẺ.jpg;64;111;4;KHOẺ
data/0/172_18_ĐẦU.jpg;64;45;3;ĐẦU
data/1/1045_0_BẢN.jpg;64;85;3;BẢN
data/0/836_13_LẠI.jpg;64;30;3;LẠI
data/1/1450_2_THÀNH.jpg;64;95;5;THÀNH
data/0/495_12_ĐẠI.jpg;64;49;3;ĐẠI
data/0/937_10_BINTAN.jpg;64;91;6;BINTAN
data/0/390_3_DỰ.jpg;64;51;2;DỰ
data/1/1947_3_LÊN.jpg;64;48;3;LÊN
data/0/12_5_SIÊU.jpg;64;76;4;SIÊU
data/0/391_14_ĐỀU.jpg;64;55;3;ĐỀU
data/1/1289_3_CHI.jpg;64;68;3;CHI
data/1/1611_3_LỰC.jpg;64;64;3;LỰC
data/1/1389_4_VỚI.jpg;64;57;3;VỚI
data/1/1801_1_CHẤP.jpg;64;74;4;CHẤP
data/1/1369_9_ĐỒNG.jpg;64;65;4;ĐỒNG
data/1/1598_25_WORLDWIDE.jpg;64;88;9;WORLDWIDE
data/1/1030_1_NÔNG.jpg;64;129;4;NÔNG
data/0/836_16_BỘ.jpg;64;31;2;BỘ
data/1/1320_2_RA.jpg;64;57;2;RA
data/0/447_14_CŨNG.jpg;64;99;4;CŨNG
data/0/163_2_NHÂN.jpg;64;133;4;NHÂN
data/0/717_10_CẤP.jpg;64;72;3;CẤP
data/0/946_9_THƯỜNG.jpg;64;149;6;THƯỜNG
data/0/947_17_CỦA.jpg;64;66;3;CỦA
data/1/1640_6_CŨNG.jpg;64;109;4;CŨNG
data/0/431_7_LÀ.jpg;64;30;2;LÀ
data/1/1434_15_LỘ.jpg;64;25;2;LỘ
data/1/1520_7_KHÁNH.jpg;64;126;5;KHÁNH
data/0/773_10_NGUỒN.jpg;64;134;5;NGUỒN
data/1/1769_0_BỐN.jpg;64;40;3;BỐN
data/0/473_2_THÀNH.jpg;64;76;5;THÀNH
data/1/1375_4_MỘT.jpg;64;96;3;MỘT
data/0/147_4_NHIỆM.jpg;64;144;5;NHIỆM
data/0/306_20_ĐỘNG.jpg;64;73;4;ĐỘNG
data/0/707_6_NHÂN.jpg;64;73;4;NHÂN
data/1/1908_0_10.000.jpg;64;125;6;10.000
data/0/448_0_BIÊN.jpg;64;85;4;BIÊN
data/1/1669_19_TIN.jpg;64;42;3;TIN
data/0/924_3_LÀ.jpg;64;35;2;LÀ
data/1/1623_4_LÒNG.jpg;64;67;4;LÒNG
data/1/1308_24_QUÁN.jpg;64;67;4;QUÁN
data/1/1846_0_BÃI.jpg;64;46;3;BÃI
data/1/1762_4_VÀ.jpg;64;55;2;VÀ
data/0/250_1_THỜ.jpg;64;71;3;THỜ
data/1/1308_0_BAO.jpg;64;52;3;BAO
data/1/1423_22_THÂN.jpg;64;50;4;THÂN
data/1/1739_31_CHẾT.jpg;64;72;4;CHẾT
data/0/730_5_MẠCH.jpg;64;113;4;MẠCH
data/0/217_4_NĂM.jpg;64;74;3;NĂM
data/0/730_4_ĐAN.jpg;64;75;3;ĐAN
data/0/270_2_LUẬN.jpg;64;57;4;LUẬN
data/0/210_1_CỬA.jpg;64;100;3;CỬA
data/1/1825_1_VỊ.jpg;64;39;2;VỊ
data/1/1137_0_BẮC.jpg;64;54;3;BẮC
data/0/324_3_TỔNG.jpg;64;75;4;TỔNG
